Pdose,Ndose,energy,model,Vd,Voltage,Current
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,ChargedReact,-1,0.548000395,0.01470751790130000000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,ChargedReact,-1,0.648000395,0.01762260786940000000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,ChargedReact,-1,0.748000395,0.02051542041840000000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,ChargedReact,-1,0.848000395,0.02337658426510000000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,ChargedReact,-1,0.948000395,0.02620004858230000000
1000000000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,ChargedReact,-1,1,0.02765190598920000000
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-1,-0.00000000000002315888
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.98,-0.00000000000002302620
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.950666667,-0.00000000000002282745
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.907644444,-0.00000000000002252662
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.844545185,-0.00000000000002206405
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.751999605,-0.00000000000002133471
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.651999605,-0.00000000000002046995
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.551999605,-0.00000000000001951240
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.451999605,-0.00000000000001844643
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.351999605,-0.00000000000001725126
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.251999605,-0.00000000000001590526
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.151999605,-0.00000000000001441060
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,-0.051999605,-0.00000000000001115169
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.048000395,0.00000000000005939380
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.148000395,0.00000000000269672030
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.248000395,0.00000000009321865208
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.348000395,0.00000000257460833301
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.448000395,0.00000004536411895830
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.548000395,0.00000044879798277800
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.648000395,0.00000310511114268000
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.748000395,0.00001470496118110000
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.848000395,0.00002789509512650000
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,0.948000395,0.00003367730194240000
100000000000000.00000000000000000000,10000000000000000.00000000000000000000,60,ChargedReact,-1,1,0.00003581155356140000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-1,-0.00000000000000028682
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.98,-0.00000000000000028090
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.951333333,-0.00000000000000027163
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.909288889,-0.00000000000000025808
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.847623704,-0.00000000000000024279
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.759236938,-0.00000000000000023206
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.659236938,-0.00000000000000022709
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.559236938,-0.00000000000000021912
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.459236938,-0.00000000000000020614
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.359236938,-0.00000000000000017103
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.259236938,-0.00000000000000010518
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.159236938,-0.00000000000000003732
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.059236938,-0.00000000000000000933
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.040763062,0.00000000000000001248
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.140763062,0.00000000000000030273
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.240763062,0.00000000000000832249
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.340763062,0.00000000000031027769
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.440763062,0.00000000001357616079
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.540763062,0.00000000063041649604
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.640763062,0.00000002978475172410
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.740763062,0.00000134344815172000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.840763062,0.00002975963891120000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.940763062,0.00016249119548200000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,1,0.00029436202196800000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-1,-0.00000000000002065179
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.98,-0.00000000000002050567
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.950666667,-0.00000000000002028702
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.907644444,-0.00000000000001995659
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.844545185,-0.00000000000001944973
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.751999605,-0.00000000000001865374
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.651999605,-0.00000000000001771401
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.551999605,-0.00000000000001668819
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.451999605,-0.00000000000001555839
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.351999605,-0.00000000000001431319
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.251999605,-0.00000000000001293627
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.151999605,-0.00000000000001141586
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,-0.051999605,-0.00000000000000865577
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.048000395,0.00000000000004444278
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.148000395,0.00000000000191077165
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.248000395,0.00000000006201936279
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.348000395,0.00000000166100676204
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.448000395,0.00000003158765902670
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.548000395,0.00000034493682068800
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.648000395,0.00000246860958277000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.748000395,0.00001134033870280000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.848000395,0.00002059241153210000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,0.948000395,0.00002473933891250000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,Constant,-1,1,0.00002625584833840000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-1,-0.00000000000000166329
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.98,-0.00000000000000163360
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.950666667,-0.00000000000000158952
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.907644444,-0.00000000000000152361
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.844545185,-0.00000000000000142403
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.751999605,-0.00000000000000127156
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.651999605,-0.00000000000000110178
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.551999605,-0.00000000000000094113
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.451999605,-0.00000000000000079387
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.351999605,-0.00000000000000065685
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.251999605,-0.00000000000000054050
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.151999605,-0.00000000000000044016
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,-0.051999605,-0.00000000000000032353
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.048000395,0.00000000000000166638
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.148000395,0.00000000000007692033
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.248000395,0.00000000000309558769
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.298000395,0.00000000001964297940
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.369667062,0.00000000027685399047
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.379222617,0.00000000039372278942
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.380018914,0.00000000040544404587
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.38048342,0.00000000041244159739
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.380599546,0.00000000041420973594
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.38065761,0.00000000041509663982
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,Constant,-1,0.380686641,0.00000000041554080217
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-1,-0.00000000000000040091
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.98,-0.00000000000000040091
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.950666667,-0.00000000000000040091
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.907644444,-0.00000000000000040091
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.844545185,-0.00000000000000040091
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.751999605,-0.00000000000000040072
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.651999605,-0.00000000000000040015
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.551999605,-0.00000000000000040088
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.451999605,-0.00000000000000040084
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.351999605,-0.00000000000000040051
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.251999605,-0.00000000000000039805
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.151999605,-0.00000000000000037997
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,-0.051999605,-0.00000000000000025028
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.048000395,0.00000000000000055616
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.148000395,0.00000000000000552809
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.248000395,0.00000000000004540775
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.348000395,0.00000000000072427944
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.448000395,0.00000000002542784406
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.548000395,0.00000000115229673636
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.648000395,0.00000005413548750650
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.748000395,0.00000237823441550000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.848000395,0.00004860401023960000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,0.948000395,0.00025949097957700000
100000000000000000.00000000000000000000,1000000000000000000.00000000000000000000,100,Constant,-1,1,0.00043286985601600000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.05,0.00000000000000079399
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.0595,0.00000000000000118659
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.073433333,0.00000000000000208195
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.093868889,0.00000000000000461396
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.123841037,0.00000000000001443112
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.166801116,0.00000000000007316498
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.214301116,0.00000000000043982151
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.261801116,0.00000000000264538203
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.309301116,0.00000000001590242233
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.356801116,0.00000000009541368160
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.404301116,0.00000000057015453278
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.451801116,0.00000000337386295843
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.499301116,0.00000001937675573830
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.546801116,0.00000010126790648800
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.594301116,0.00000043227212569300
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.641801116,0.00000145420740963000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.689301116,0.00000403455257578000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.736801116,0.00000944047042975000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.784301116,0.00001814319193010000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.831801116,0.00002826393131890000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.879301116,0.00003724648366660000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.926801116,0.00004430569671710000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.974301116,0.00004991671969540000
1000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,1,0.00005254040895230000
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-1,-0.00000000000000009701
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.98,-0.00000000000000009445
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.951333333,-0.00000000000000009129
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.909288889,-0.00000000000000008757
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.849025185,-0.00000000000000008358
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.76264721,-0.00000000000000007954
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.66264721,-0.00000000000000007598
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.56264721,-0.00000000000000007049
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.46264721,-0.00000000000000005738
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.36264721,-0.00000000000000004551
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.26264721,-0.00000000000000004166
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.16264721,-0.00000000000000003959
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,-0.06264721,-0.00000000000000002939
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.03735279,0.00000000000000005389
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.13735279,0.00000000000000198316
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.23735279,0.00000000000008535969
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.33735279,0.00000000000395156695
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.43735279,0.00000000018434025965
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.53735279,0.00000000854886153898
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.63735279,0.00000036795870535600
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.73735279,0.00000786525208093000
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.83735279,0.00005423636193290000
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,0.93735279,0.00015193428602500000
10000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,-1,1,0.00021096263345800000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.05,0.00000415986732046000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.0595,0.00000539883611887000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.073433333,0.00000750166027341000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.093868889,0.00001041006079160000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.123841037,0.00001498631536400000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.167800188,0.00002245572589550000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.215300188,0.00003115563655670000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.262800188,0.00004016467781450000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.310300188,0.00004929637579380000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.357800188,0.00005847464888560000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.405300188,0.00006767287564360000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.452800188,0.00007688083988980000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.500300188,0.00008609189299440000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.547800188,0.00009529927610950000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.595300188,0.00010449556429600000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.642800188,0.00011367289745400000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.690300188,0.00012282329029100000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.737800188,0.00013193886690700000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.785300188,0.00014101201652800000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.832800188,0.00015003549440000000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.880300188,0.00015900248887700000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.927800188,0.00016790666836600000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,0.975300188,0.00017674221590900000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,0.05,1,0.00018130776901900000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.05,0.00000000000000430696
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.0595,0.00000000000000639031
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.073433333,0.00000000000001106918
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.093868889,0.00000000000002395515
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.123841037,0.00000000000007202618
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.167800188,0.00000000000035353297
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.215300188,0.00000000000195528278
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.262800188,0.00000000001077433953
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.310300188,0.00000000005921692673
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.357800188,0.00000000032447347668
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.405300188,0.00000000176816562529
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.452800188,0.00000000950709125632
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.500300188,0.00000004925561908770
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.547800188,0.00000023105723921900
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.595300188,0.00000090197160283600
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.642800188,0.00000285619075411000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.690300188,0.00000766614184791000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.737800188,0.00001815807163450000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.785300188,0.00003759068150150000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.832800188,0.00006402629723660000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.880300188,0.00008790829259270000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.927800188,0.00010462710497400000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,0.975300188,0.00011646454064800000
1000000000000000.00000000000000000000,100000000000000000.00000000000000000000,75,ChargedReact,0.05,1,0.00012152419012000000
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-1,-0.00000000000000009260
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.98,-0.00000000000000009081
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.951333333,-0.00000000000000008826
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.909288889,-0.00000000000000008488
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.847623704,-0.00000000000000008120
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.759236938,-0.00000000000000007737
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.659236938,-0.00000000000000007093
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.559236938,-0.00000000000000006280
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.459236938,-0.00000000000000005690
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.359236938,-0.00000000000000004771
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.259236938,-0.00000000000000003844
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.159236938,-0.00000000000000002922
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,-0.059236938,-0.00000000000000001770
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.040763062,0.00000000000000012950
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.140763062,0.00000000000000172128
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.240763062,0.00000000000007354481
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.253263062,0.00000000000011865646
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.257429728,0.00000000000013914682
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.258818617,0.00000000000014674344
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.25928158,0.00000000000014936751
10000000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,-1,0.259590222,0.00000000000015114281
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.05,0.00000000000004521128
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,15,Constant,0.05,0.0595,0.00000000000006707488
